,SampleDate,pH,Location,Temperature,DissolvedOxygen,Conductivity,BiologicalOxygenDemand,TotalSuspendedSolids,EColi,Ammonia,Nitrate
2094,2021-06-25,8.23,Big Sioux River @ I-90,21.5,4.56,,4.15,47.0,866.0,0.02,0.01
2095,2021-07-01,8.19,Big Sioux River @ I-90,25.2,3.89,,4.26,49.0,435.0,0.02,0.01
2096,2021-07-08,8.46,Big Sioux River @ I-90,22.2,6.69,,5.88,65.0,411.0,0.02,0.01
2097,2021-07-16,8.54,Big Sioux River @ I-90,24.0,5.05,,6.08,57.0,201.0,0.02,0.01
2098,2021-07-22,8.34,Big Sioux River @ I-90,25.5,5.03,,5.45,76.5,107.0,0.07,0.01
2099,2021-07-29,7.94,Big Sioux River @ I-90,27.9,4.82,,5.09,45.0,236.0,0.03,0.01
2100,2021-08-05,8.47,Big Sioux River @ I-90,23.3,4.22,,5.09,45.0,236.0,0.03,0.01
2101,2021-08-12,8.35,Big Sioux River @ I-90,25.9,5.18,,5.67,27.0,36.0,0.01,0.01
2102,2021-08-19,8.43,Big Sioux River @ I-90,25.7,4.6,,6.09,111.0,121.0,0.02,0.01
2103,2021-08-26,8.73,Big Sioux River @ I-90,24.2,7.74,,6.42,54.0,201.0,0.02,0.01
2104,2021-09-03,8.14,Big Sioux River @ I-90,19.5,6.53,,7.49,32.0,659.0,0.04,0.04
2105,2021-09-09,8.43,Big Sioux River @ I-90,19.0,5.9,,918.0,54.0,613.0,0.03,0.01
2106,2021-09-16,8.36,Big Sioux River @ I-90,19.2,7.78,,7.3,39.0,387.0,0.03,0.01
2107,2021-09-23,8.59,Big Sioux River @ I-90,16.3,9.37,,5.75,42.0,1120.0,0.02,0.01
2108,2021-09-30,8.51,Big Sioux River @ I-90,20.0,7.91,,8.29,40.0,1046.0,0.02,0.01
2109,2021-10-07,8.46,Big Sioux River @ I-90,17.1,8.74,,6.9,44.4,,0.03,0.01
2110,2021-10-14,8.4,Big Sioux River @ I-90,11.5,10.56,,7.1,29.0,,0.04,0.02
2111,2021-10-21,7.5,Big Sioux River @ I-90,10.4,11.48,,4.2,38.0,,0.19,1.5
2112,2021-10-28,8.35,Big Sioux River @ I-90,8.7,10.39,,4.4,44.0,,0.04,2.0
2113,2021-11-05,7.25,Big Sioux River @ I-90,4.5,12.98,,3.6,31.0,,0.14,0.39
2114,2021-11-09,8.37,Big Sioux River @ I-90,6.9,15.04,,3.6,26.0,,0.07,2.0
2115,2021-11-18,8.42,Big Sioux River @ I-90,1.3,18.83,,3.4,20.5,,0.05,2.3
2116,2021-11-24,8.66,Big Sioux River @ I-90,1.9,12.31,,3.2,12.0,,0.04,0.55
2117,2021-12-02,8.22,Big Sioux River @ I-90,3.0,13.05,,3.8,15.0,,0.08,2.7
2118,2021-12-09,,Big Sioux River @ I-90,4.643994894339668,,,,,,,
2119,2021-12-16,,Big Sioux River @ I-90,1.3831344973290265,,,,,,,
2120,2021-12-22,,Big Sioux River @ I-90,2.3680531306162877,,,,,,,
2121,2021-12-30,,Big Sioux River @ I-90,1.205742463105713,,,,,,,
2122,2021-12-30,,Big Sioux River @ I-90,1.205742463105713,,,,,,,
2123,2022-01-06,,Big Sioux River @ I-90,0.1139111290031483,,,,,,,
2124,2022-01-13,,Big Sioux River @ I-90,3.437590156579638,,,,,,,
2125,2022-01-20,,Big Sioux River @ I-90,0.2522340600812611,,,,,,,
2126,2022-01-27,,Big Sioux River @ I-90,1.4921045351364182,,,,,,,
2127,2022-02-03,,Big Sioux River @ I-90,0.2522340600812611,,,,,,,
2128,2022-02-10,,Big Sioux River @ I-90,3.2957143619330216,,,,,,,
2129,2022-02-25,,Big Sioux River @ I-90,0.2482665155784774,,,,,,,
2130,2022-03-03,,Big Sioux River @ I-90,2.136562625352511,,,,,,,
2131,2022-03-17,,Big Sioux River @ I-90,7.390626732895621,,,,,,,
2132,2022-03-24,8.1,Big Sioux River @ I-90,0.4,13.33,,7.8,167.0,,0.41,1.2
2133,2022-03-31,8.37,Big Sioux River @ I-90,1.2,13.2,,4.8,28.0,,0.25,1.2
2134,2022-04-07,8.61,Big Sioux River @ I-90,4.2,13.75,,5.4,40.8,,0.02,1.1
2135,2022-04-14,8.7,Big Sioux River @ I-90,3.9,11.92,,6.8,58.0,,0.03,0.87
2136,2022-04-28,8.79,Big Sioux River @ I-90,8.3,12.21,,9.4,60.0,,0.19,0.36
2137,2022-05-05,8.31,Big Sioux River @ I-90,9.4,10.43,,5.9,137.0,29.0,0.05,2.0
2138,2022-05-12,,Big Sioux River @ I-90,23.45341000013118,,,4.7,174.0,387.0,0.03,1.7
2139,2022-05-19,8.24,Big Sioux River @ I-90,17.9,8.05,,3.5,136.0,93.0,0.03,1.7
2140,2022-05-26,8.39,Big Sioux River @ I-90,13.8,9.18,,3.6,112.0,65.0,0.02,1.1
2141,2022-06-02,8.31,Big Sioux River @ I-90,16.9,8.21,,3.3,117.0,1203.0,0.04,2.0
2142,2022-06-10,8.26,Big Sioux River @ I-90,19.5,7.46,,2.2,122.0,152.0,0.04,1.5
2143,2022-06-16,8.22,Big Sioux River @ I-90,21.6,8.16,,2.8,113.0,236.0,0.02,1.6
2144,2022-06-23,8.57,Big Sioux River @ I-90,24.2,6.54,,5.5,64.0,345.0,0.02,0.47
2145,2022-07-01,8.38,Big Sioux River @ I-90,23.1,6.33,,6.3,45.0,162.0,0.04,0.09
2146,2022-07-08,8.25,Big Sioux River @ I-90,24.8,6.78,,6.3,62.0,1300.0,0.02,0.13
2147,2022-07-14,8.17,Big Sioux River @ I-90,25.2,6.05,,3.8,77.0,276.0,0.02,1.6
2148,2022-07-21,8.28,Big Sioux River @ I-90,24.5,6.64,,,,,,
2149,2022-07-21,8.28,Big Sioux River @ I-90,24.7,6.06,,3.1,65.0,1203.0,0.04,0.93
2150,2022-07-28,8.5,Big Sioux River @ I-90,21.7,7.01,,4.36,60.0,260.0,0.01,0.01
2151,2022-08-04,8.48,Big Sioux River @ I-90,23.9,5.2,,4.8,68.0,866.0,0.3,0.01
2152,2022-08-11,8.41,Big Sioux River @ I-90,24.6,7.81,,4.1,293.0,1203.0,0.02,0.22
2153,2022-08-18,8.27,Big Sioux River @ I-90,23.3,5.84,,3.3,48.0,411.0,0.02,0.04
2154,2022-08-24,8.46,Big Sioux River @ I-90,25.1,8.07,,5.4,38.0,649.0,0.02,0.01
2155,2022-09-01,8.35,Big Sioux River @ I-90,23.4,5.54,,4.5,43.0,261.0,0.02,0.01
2156,2022-09-08,8.4,Big Sioux River @ I-90,23.8,6.18,,6.8,44.0,276.0,0.01,0.01
2157,2022-09-15,8.7,Big Sioux River @ I-90,21.2,10.59,,6.2,28.0,111.0,0.02,0.02
2158,2022-09-22,8.83,Big Sioux River @ I-90,16.5,11.68,,3.1,15.0,225.0,0.01,0.08
2159,2022-09-27,8.88,Big Sioux River @ I-90,15.0,15.99,,4.2,13.0,148.0,0.02,0.1
2160,2022-10-06,8.49,Big Sioux River @ I-90,15.6,9.0,,3.3,22.0,,0.02,0.05
2161,2022-10-13,8.8,Big Sioux River @ I-90,9.4,11.78,,4.8,16.0,,0.03,0.01
2162,2022-10-20,8.83,Big Sioux River @ I-90,5.0,14.32,,5.5,19.0,,0.02,0.01
2163,2022-10-27,8.77,Big Sioux River @ I-90,8.6,11.13,,9.7,25.0,,0.01,0.02
2164,2022-11-03,8.63,Big Sioux River @ I-90,12.2,9.08,,6.0,24.0,,0.03,0.17
2165,2022-11-09,8.72,Big Sioux River @ I-90,7.2,12.08,,8.3,15.0,,0.03,0.01
2166,2022-11-17,,Big Sioux River @ I-90,1.4921045351364182,,,,,,,
2167,2022-11-17,,Big Sioux River @ I-90,1.4921045351364182,,,,,,,
2168,2022-11-22,,Big Sioux River @ I-90,2.9419384295696567,,,,,,,
2169,2022-11-30,,Big Sioux River @ I-90,0.872530202481139,,,,,,,
2170,2022-12-07,,Big Sioux River @ I-90,0.9282579755002068,,,,,,,
2171,2022-12-29,,Big Sioux River @ I-90,2.474057186952858,,,,,,,
2172,2023-01-27,,Big Sioux River @ I-90,1.6834300006254197,,,,,,,
2173,2023-02-02,,Big Sioux River @ I-90,0.2773930163775863,,,,,,,
2174,2023-02-07,,Big Sioux River @ I-90,2.69897083560888,,,,,,,
2175,2023-02-16,,Big Sioux River @ I-90,0.6292086159145962,,,,,,,
2176,2023-02-28,,Big Sioux River @ I-90,2.333643028361595,,,,,,,
2177,2023-03-09,,Big Sioux River @ I-90,2.6602588690718383,,,,,,,
2178,2023-03-14,,Big Sioux River @ I-90,1.841734111988501,,,,,,,
2179,2023-03-20,,Big Sioux River @ I-90,1.9259752654755435,,,,,,,
2180,2023-04-13,7.72,Big Sioux River @ I-90,12.3,10.68,,6.8,210.0,,0.77,1.6
2181,2023-04-20,7.98,Big Sioux River @ I-90,8.5,10.12,,4.0,112.0,,0.59,1.3
2182,2023-04-27,8.21,Big Sioux River @ I-90,10.4,10.25,,3.7,65.0,,0.02,0.88
2183,2023-05-04,8.76,Big Sioux River @ I-90,12.2,8.71,,6.6,90.0,12.0,0.02,0.01
2184,2023-05-17,8.44,Big Sioux River @ I-90,17.1,8.25,,4.5,86.0,57.0,0.01,0.5
2185,2023-05-25,8.58,Big Sioux River @ I-90,20.8,7.92,,7.1,39.0,,0.02,0.01
2186,2023-06-01,8.53,Big Sioux River @ I-90,22.4,6.63,,3.5,42.0,50.0,0.05,0.01
2187,2023-06-08,8.3,Big Sioux River @ I-90,24.7,5.31,,7.1,104.0,96.0,0.03,0.02
2188,2023-06-15,8.63,Big Sioux River @ I-90,22.2,7.45,,7.5,39.0,178.0,0.02,0.01
2189,2023-06-22,8.17,Big Sioux River @ I-90,24.6,5.6,,2.1,19.0,461.0,0.02,0.82
2190,2023-06-29,8.19,Big Sioux River @ I-90,24.1,5.66,,2.2,20.0,435.0,0.03,1.0
2191,2023-07-06,8.22,Big Sioux River @ I-90,20.6,5.81,,2.0,26.5,365.0,0.06,1.1
2192,2023-07-13,8.34,Big Sioux River @ I-90,22.4,6.39,,1.9,20.0,2420.0,0.04,0.98
2193,2023-07-20,8.5,Big Sioux River @ I-90,23.1,5.87,,2.3,21.0,160.0,0.03,0.44
2194,2023-07-27,8.42,Big Sioux River @ I-90,28.8,3.35,,3.6,40.0,101.0,0.01,0.07
2195,2023-08-01,8.35,Big Sioux River @ I-90,25.7,5.01,,3.6,36.0,79.0,0.02,0.04
2196,2023-08-17,8.24,Big Sioux River @ I-90,22.5,6.12,,3.2,26.7,517.0,0.04,0.01
2197,2023-08-24,8.21,Big Sioux River @ I-90,27.9,4.87,,3.5,20.5,326.0,0.12,0.02
2198,2023-08-31,8.54,Big Sioux River @ I-90,24.0,7.65,,3.4,28.5,185.0,0.13,0.01
2199,2023-09-07,8.43,Big Sioux River @ I-90,19.9,6.78,,3.9,25.0,111.0,0.02,0.02
2200,2023-09-14,8.41,Big Sioux River @ I-90,19.1,7.1,,3.8,17.0,308.0,0.02,0.01
2201,2023-09-21,8.55,Big Sioux River @ I-90,21.4,11.55,,3.4,16.0,291.0,0.02,0.01
2202,2023-09-27,8.43,Big Sioux River @ I-90,17.8,8.25,,2.4,6.0,397.0,0.03,0.02
2203,2023-10-05,8.48,Big Sioux River @ I-90,17.2,6.85,,3.0,18.0,,0.02,0.02
2204,2023-10-12,8.58,Big Sioux River @ I-90,13.0,10.5,,3.3,19.0,,0.02,0.01
2205,2023-10-18,8.84,Big Sioux River @ I-90,11.6,7.53,,6.8,26.5,,0.03,0.46
2206,2023-10-26,8.54,Big Sioux River @ I-90,12.2,9.8,,4.2,14.0,,0.06,0.71
2207,2023-11-02,8.77,Big Sioux River @ I-90,3.4,13.93,,12.2,24.5,,0.02,0.01
2208,2023-11-16,8.6,Big Sioux River @ I-90,6.5,12.65,,6.6,19.0,,0.04,0.46
2209,2023-11-21,8.55,Big Sioux River @ I-90,5.5,12.77,,7.8,24.0,,0.02,0.1
2210,2023-11-30,,Big Sioux River @ I-90,2.858880781147847,,,,,,,
2211,2023-12-06,,Big Sioux River @ I-90,6.013916462819885,,,,,,,
2212,2023-12-14,,Big Sioux River @ I-90,5.791180662484228,,,,,,,
2213,2023-12-19,,Big Sioux River @ I-90,3.158928969052324,,,,,,,
2214,2023-12-28,,Big Sioux River @ I-90,3.027114042495944,,,,,,,
2215,2012-06-05,8.64,Big Sioux River @ Timberline,24.0,7.86,1.187,4.9,91.0,150.0,0.15,3.6
2216,2012-06-08,8.37,Big Sioux River @ Timberline,22.63,7.36,0.001,4.2,55.0,166.0,0.03,3.6
2217,2012-06-11,8.37,Big Sioux River @ Timberline,21.5,6.38,0.0,4.5,55.0,148.0,0.02,2.7
2218,2012-06-14,7.56,Big Sioux River @ Timberline,23.8,6.1,0.0,7.5,51.0,687.0,0.04,3.7
2219,2012-06-19,8.63,Big Sioux River @ Timberline,25.94,8.72,1.132,7.0,57.0,219.0,0.14,2.7
2220,2012-06-22,8.4,Big Sioux River @ Timberline,21.8,6.87,1.06,6.1,43.0,326.0,0.02,2.9
2221,2012-06-26,8.28,Big Sioux River @ Timberline,23.3,8.1,0.01,8.4,68.0,135.0,0.02,2.1
2222,2012-06-28,7.57,Big Sioux River @ Timberline,23.4,8.62,0.002,6.8,48.0,236.0,0.01,3.4
2223,2012-07-02,8.31,Big Sioux River @ Timberline,24.7,8.32,0.003,7.4,99.0,166.0,0.02,2.8
2224,2012-07-05,8.25,Big Sioux River @ Timberline,28.0,7.39,0.02,9.8,102.0,1986.0,0.02,2.0
2225,2012-07-10,8.13,Big Sioux River @ Timberline,24.3,7.91,0.06,6.7,58.0,153.0,0.03,6.0
2226,2012-07-13,8.0,Big Sioux River @ Timberline,23.5,8.15,0.008,4.4,41.0,291.0,0.02,8.8
2227,2012-07-17,8.51,Big Sioux River @ Timberline,24.76,6.15,1.21,5.8,38.0,86.0,0.05,8.0
2228,2012-07-20,8.35,Big Sioux River @ Timberline,25.81,5.42,1.255,2.8,38.0,2420.0,0.04,8.7
2229,2012-07-25,7.91,Big Sioux River @ Timberline,27.7,7.71,0.03,5.8,36.0,170.0,0.1,16.0
2230,2012-07-27,7.71,Big Sioux River @ Timberline,25.4,6.92,0.008,2.7,25.0,4.0,3.13,5.0
2231,2012-07-30,8.79,Big Sioux River @ Timberline,29.0,11.2,1.398,13.0,26.0,,0.03,16.0
2232,2012-08-01,8.4,Big Sioux River @ Timberline,26.6,8.06,1.51,4.5,18.5,265.0,0.06,21.0
2233,2012-08-03,8.46,Big Sioux River @ Timberline,24.22,5.65,1.309,4.5,27.0,157.0,0.12,15.0
2234,2012-08-07,8.14,Big Sioux River @ Timberline,24.2,6.78,1.34,3.9,39.0,387.0,0.02,17.0
2235,2012-08-09,8.47,Big Sioux River @ Timberline,22.57,6.13,1.365,4.4,21.0,345.0,0.05,16.0
2236,2012-08-14,8.23,Big Sioux River @ Timberline,20.47,7.06,1.337,2.6,18.0,82.0,0.06,16.0
2237,2012-08-17,8.37,Big Sioux River @ Timberline,19.16,7.55,1.426,6.2,23.0,63.0,0.03,18.0
2238,2012-08-21,8.3,Big Sioux River @ Timberline,20.42,7.03,1.31,2.5,13.0,137.0,0.02,17.0
2239,2012-08-23,8.19,Big Sioux River @ Timberline,21.97,6.86,1.378,3.8,20.0,69.0,0.04,15.0
2240,2012-08-28,8.25,Big Sioux River @ Timberline,23.73,6.11,1.537,3.2,15.0,225.0,0.06,25.0
2241,2012-08-30,8.24,Big Sioux River @ Timberline,23.81,7.01,1.592,2.3,15.0,166.0,0.03,11.0
2242,2012-09-04,8.28,Big Sioux River @ Timberline,21.67,5.31,1.208,6.0,35.0,1986.0,0.17,9.6
2243,2012-09-07,8.34,Big Sioux River @ Timberline,20.18,7.28,1.386,4.6,4.6,517.0,0.05,15.0
2244,2012-09-11,8.57,Big Sioux River @ Timberline,20.36,7.53,1.59,4.0,500.0,96.0,0.03,23.0
2245,2012-09-14,8.27,Big Sioux River @ Timberline,18.13,6.13,1.511,1.9,19.0,167.0,0.04,22.0
2246,2012-09-18,8.64,Big Sioux River @ Timberline,15.98,6.67,1.554,2.9,18.0,178.0,0.03,21.0
2247,2012-09-21,8.17,Big Sioux River @ Timberline,16.23,7.36,1.634,3.7,23.0,225.0,0.03,25.0
2248,2012-09-25,8.17,Big Sioux River @ Timberline,14.91,8.43,0.015,2.2,18.0,291.0,0.04,23.0
2249,2012-09-28,8.26,Big Sioux River @ Timberline,15.41,6.8,1.696,2.5,14.0,146.0,0.1,25.0
2250,2012-10-02,8.59,Big Sioux River @ Timberline,18.51,7.57,1.571,5.4,11.0,219.0,0.2,25.0
2251,2012-10-04,8.55,Big Sioux River @ Timberline,12.65,7.87,1.236,5.3,12.0,1046.0,0.1,15.0
2252,2012-10-09,8.18,Big Sioux River @ Timberline,14.02,9.08,1.503,4.1,13.5,517.0,0.06,18.0
2253,2012-10-10,8.07,Big Sioux River @ Timberline,11.15,9.02,1.484,3.1,6.5,326.0,0.07,19.0
2254,2012-10-16,8.26,Big Sioux River @ Timberline,15.38,8.12,1.485,3.9,13.0,172.0,0.1,20.0
2255,2012-10-19,0.0,Big Sioux River @ Timberline,0.0,0.0,0.0,,,,1.16,
2256,2012-10-19,8.14,Big Sioux River @ Timberline,15.97,9.93,1.325,8.8,33.0,2420.0,1.67,1.4
2257,2012-10-22,8.0,Big Sioux River @ Timberline,16.35,10.3,0.008,4.0,20.0,387.0,0.18,12.0
2258,2012-10-24,8.27,Big Sioux River @ Timberline,13.8,11.53,0.021,4.6,27.0,488.0,0.41,13.0
2259,2012-10-30,8.44,Big Sioux River @ Timberline,9.62,13.65,1.282,5.1,13.0,249.0,0.03,14.0
2260,2012-10-31,7.86,Big Sioux River @ Timberline,11.57,14.14,0.007,5.5,16.0,125.0,0.09,13.0
2261,2012-11-05,8.45,Big Sioux River @ Timberline,9.16,13.58,1.216,4.3,17.0,816.0,0.12,12.0
2262,2012-11-08,7.87,Big Sioux River @ Timberline,14.77,12.56,0.01,6.4,19.0,687.0,0.03,1.5
2263,2012-11-13,8.38,Big Sioux River @ Timberline,4.2,13.68,1.262,6.7,10.0,248.0,0.05,11.0
2264,2012-11-15,8.2,Big Sioux River @ Timberline,6.94,12.54,1.268,4.7,15.0,435.0,0.02,11.0
2265,2012-11-20,7.88,Big Sioux River @ Timberline,8.8,11.18,0.009,6.8,15.5,387.0,0.04,12.0
2266,2012-11-28,6.84,Big Sioux River @ Timberline,6.0,13.52,1.342,6.1,22.0,133.0,0.01,14.0
2267,2012-11-29,7.97,Big Sioux River @ Timberline,2.19,17.23,1.134,7.1,26.0,39.0,0.04,9.7
2268,2012-12-04,7.2,Big Sioux River @ Timberline,6.37,12.58,1.302,3.7,15.8,548.0,0.05,9.9
2269,2012-12-05,8.0,Big Sioux River @ Timberline,4.49,12.74,1.291,5.3,15.6,197.0,0.02,10.0
2270,2012-12-11,7.48,Big Sioux River @ Timberline,1.9,15.67,1.234,9.0,35.0,613.0,0.05,12.0
2271,2012-12-12,9.33,Big Sioux River @ Timberline,4.38,13.35,1.55,7.6,26.0,74.0,0.06,13.0
2272,2012-12-18,9.53,Big Sioux River @ Timberline,4.5,12.37,1.364,6.3,25.0,613.0,0.04,12.0
2273,2012-12-21,9.53,Big Sioux River @ Timberline,1.58,11.94,1.644,6.9,16.7,411.0,0.25,14.0
2274,2012-12-27,9.48,Big Sioux River @ Timberline,3.17,12.37,1.626,6.3,20.0,687.0,0.5,31.0
2275,2012-12-28,9.54,Big Sioux River @ Timberline,1.1,12.06,1.551,6.8,18.4,649.0,0.16,
2276,2013-01-02,7.51,Big Sioux River @ Timberline,3.55,11.8,1.53,4.6,17.3,770.0,0.28,16.0
2277,2013-01-03,8.11,Big Sioux River @ Timberline,3.69,12.88,1.616,3.8,7.3,770.0,0.24,19.0
2278,2013-01-09,8.3,Big Sioux River @ Timberline,3.61,12.91,1.604,4.2,9.3,517.0,0.3,19.0
2279,2013-01-10,9.1,Big Sioux River @ Timberline,3.78,12.24,1.531,4.8,10.4,345.0,0.27,16.0
2280,2013-01-15,9.07,Big Sioux River @ Timberline,1.61,10.52,0.007,,13.2,411.0,0.19,18.0
2281,2013-01-16,8.27,Big Sioux River @ Timberline,5.56,10.08,0.019,4.5,6.3,261.0,0.2,18.0
2282,2013-01-22,8.46,Big Sioux River @ Timberline,1.02,10.49,1.462,5.2,18.4,816.0,0.05,20.0
2283,2013-01-24,8.02,Big Sioux River @ Timberline,1.28,10.88,1.268,4.0,10.5,921.0,0.02,20.0
2284,2013-01-28,7.65,Big Sioux River @ Timberline,3.33,13.03,2.913,10.7,16.0,299.0,0.1,13.0
2285,2013-01-29,8.31,Big Sioux River @ Timberline,3.83,12.13,3.212,12.8,15.6,770.0,0.46,11.0
2286,2013-02-04,8.19,Big Sioux River @ Timberline,4.8,11.81,1.916,5.6,11.5,387.0,0.06,20.0
2287,2013-02-06,7.85,Big Sioux River @ Timberline,4.26,12.69,1.89,5.2,6.0,548.0,0.11,20.0
2288,2013-02-13,8.57,Big Sioux River @ Timberline,4.37,15.73,2.984,8.6,36.5,128.0,0.15,22.0
2289,2013-02-20,8.36,Big Sioux River @ Timberline,1.5,11.08,2.056,7.6,12.5,980.0,0.15,19.8
2290,2013-02-22,8.56,Big Sioux River @ Timberline,1.65,11.61,2.304,6.8,19.6,1120.0,0.13,18.3
2291,2013-02-26,7.65,Big Sioux River @ Timberline,3.87,11.31,1.907,5.1,9.3,2420.0,0.2,17.0
2292,2013-02-28,7.74,Big Sioux River @ Timberline,4.21,11.51,1.888,5.2,15.0,1553.0,0.13,18.0
2293,2013-03-06,8.34,Big Sioux River @ Timberline,4.25,11.14,1.786,4.9,10.8,279.0,0.12,19.0
2294,2013-03-08,8.2,Big Sioux River @ Timberline,4.42,13.62,1.703,3.7,13.5,261.0,0.16,17.0
2295,2013-03-11,8.19,Big Sioux River @ Timberline,1.01,16.19,1.468,14.5,44.0,2420.0,0.27,3.7
2296,2013-03-15,8.72,Big Sioux River @ Timberline,2.18,16.26,0.632,3.3,32.0,914.0,,5.9
2297,2013-03-19,8.37,Big Sioux River @ Timberline,2.12,15.54,0.791,14.5,69.0,2420.0,0.02,7.4
2298,2013-03-21,8.29,Big Sioux River @ Timberline,0.92,16.26,0.837,11.6,18.5,2420.0,1.07,7.3
2299,2013-03-26,9.67,Big Sioux River @ Timberline,2.22,15.26,1.08,8.0,9.0,2420.0,1.04,9.8
2300,2013-03-29,9.48,Big Sioux River @ Timberline,4.52,10.25,0.991,6.6,13.5,1733.0,1.34,9.1
2301,2013-04-03,9.23,Big Sioux River @ Timberline,1.87,16.11,0.61,11.9,184.0,387.0,,2.6
2302,2013-04-05,8.15,Big Sioux River @ Timberline,5.28,12.76,0.657,7.1,83.0,210.0,,2.9
2303,2013-04-12,8.43,Big Sioux River @ Timberline,4.15,13.28,1.049,4.1,45.0,29.0,,
2304,2013-04-16,8.57,Big Sioux River @ Timberline,7.0,13.98,0.983,5.3,50.0,33.0,,3.5
2305,2013-04-19,8.67,Big Sioux River @ Timberline,3.61,17.32,1.113,5.5,28.0,82.0,,4.3
2306,2013-04-25,8.64,Big Sioux River @ Timberline,6.38,12.93,1.058,5.5,47.0,40.0,,2.3
2307,2013-04-26,8.63,Big Sioux River @ Timberline,9.37,11.12,1.043,6.5,43.0,70.0,,3.3
2308,2013-04-29,8.59,Big Sioux River @ Timberline,13.64,9.62,0.984,,132.0,291.0,,4.0
2309,2013-04-30,8.52,Big Sioux River @ Timberline,14.97,9.15,0.934,4.2,144.0,138.0,,3.9
2310,2013-05-09,8.22,Big Sioux River @ Timberline,14.95,10.23,1.003,4.1,81.0,,,2.3
2311,2013-05-10,8.1,Big Sioux River @ Timberline,14.91,12.25,0.815,3.3,68.0,58.0,,2.6
2312,2013-05-15,8.46,Big Sioux River @ Timberline,15.68,9.82,0.964,5.7,66.0,20.0,,1.4
2313,2013-05-17,8.71,Big Sioux River @ Timberline,16.24,8.97,0.846,5.8,58.0,2420.0,,2.0
2314,2013-05-20,8.68,Big Sioux River @ Timberline,19.43,7.71,0.976,5.6,36.0,77.0,,1.2
2315,2013-05-21,8.84,Big Sioux River @ Timberline,18.06,8.91,1.013,6.3,49.0,39.0,,1.4
2316,2013-05-29,8.56,Big Sioux River @ Timberline,17.59,9.6,0.977,4.8,71.0,1733.0,,1.8
2317,2013-05-31,8.58,Big Sioux River @ Timberline,18.66,10.08,1.069,,72.0,249.0,,2.5
2318,2013-06-04,8.42,Big Sioux River @ Timberline,17.0,8.52,0.923,3.5,64.0,345.0,0.09,2.3
2319,2013-06-06,8.52,Big Sioux River @ Timberline,17.99,9.33,1.051,3.4,86.0,111.0,0.04,2.5
2320,2013-06-11,8.39,Big Sioux River @ Timberline,20.32,8.53,1.042,3.6,122.0,1733.0,0.05,3.0
2321,2013-06-13,8.41,Big Sioux River @ Timberline,19.37,9.28,0.997,2.1,139.0,517.0,0.07,3.3
2322,2013-06-17,8.43,Big Sioux River @ Timberline,22.01,7.43,1.018,5.7,126.0,276.0,0.06,2.1
2323,2013-06-20,8.5,Big Sioux River @ Timberline,22.32,7.03,1.075,5.7,106.0,135.0,0.04,2.3
2324,2013-06-25,8.46,Big Sioux River @ Timberline,22.75,9.21,0.942,4.2,140.0,3873.0,0.08,3.4
2325,2013-06-27,8.47,Big Sioux River @ Timberline,24.53,7.05,0.686,5.5,207.0,1137.0,0.1,3.0
2326,2013-07-01,8.39,Big Sioux River @ Timberline,25.28,8.05,0.0,4.7,162.0,99.0,0.08,0.73
2327,2013-07-03,8.29,Big Sioux River @ Timberline,28.55,8.8,0.001,3.2,127.0,411.0,0.11,
2328,2013-07-10,8.45,Big Sioux River @ Timberline,25.17,5.99,0.99,3.0,73.0,276.0,0.02,2.0
2329,2013-07-11,8.5,Big Sioux River @ Timberline,25.51,6.81,0.988,3.4,54.0,260.0,0.09,1.8
2330,2013-07-15,8.5,Big Sioux River @ Timberline,24.38,6.29,1.019,2.4,54.0,308.0,0.09,1.9
2331,2013-07-17,8.52,Big Sioux River @ Timberline,24.91,6.67,1.004,1.9,60.0,548.0,0.08,2.0
2332,2013-07-23,8.55,Big Sioux River @ Timberline,24.34,7.19,0.961,4.9,86.0,153.0,0.01,2.0
2333,2013-07-26,8.59,Big Sioux River @ Timberline,23.11,6.55,1.023,1.1,46.0,86.0,0.02,3.8
2334,2013-07-29,8.63,Big Sioux River @ Timberline,21.27,7.15,1.046,1.6,34.0,88.0,0.03,3.1
2335,2013-07-31,8.6,Big Sioux River @ Timberline,22.07,6.64,1.063,2.1,36.0,65.0,0.02,3.7
2336,2013-08-06,8.69,Big Sioux River @ Timberline,22.81,6.86,1.083,2.6,31.0,153.0,0.04,4.4
2337,2013-08-09,8.78,Big Sioux River @ Timberline,21.19,7.28,1.073,2.8,26.0,1120.0,0.02,3.9
2338,2013-08-12,8.83,Big Sioux River @ Timberline,22.37,8.37,0.919,3.7,30.0,1120.0,0.02,2.5
2339,2013-08-13,8.93,Big Sioux River @ Timberline,21.48,7.61,1.013,3.8,36.5,517.0,0.02,3.1
2340,2013-08-21,8.77,Big Sioux River @ Timberline,23.98,6.58,1.08,2.5,24.0,116.0,0.01,4.5
2341,2013-08-23,8.62,Big Sioux River @ Timberline,24.17,6.65,1.117,4.7,31.0,178.0,0.03,4.8
2342,2013-08-26,8.95,Big Sioux River @ Timberline,28.65,8.7,1.13,4.0,35.0,131.0,0.01,4.5
2343,2013-08-29,8.76,Big Sioux River @ Timberline,27.9,5.8,1.151,3.6,35.0,172.0,0.04,4.6
2344,2013-09-03,8.74,Big Sioux River @ Timberline,21.56,6.65,1.145,3.4,29.0,1046.0,0.02,4.9
2345,2013-09-05,8.68,Big Sioux River @ Timberline,23.23,6.5,1.2,3.5,36.0,261.0,0.03,7.0
